Time,Load,Crosshead,Extensometer
216.359,7226.364,4.090604,-1.11694
216.459,7227.359,4.093165,-1.11694
216.559,7227.235,4.095667,-1.11692
216.659,7227.719,4.098109,-1.11691
216.759,7228.837,4.100669,-1.11692
216.859,7229.179,4.103171,-1.11682
216.959,7229.514,4.105613,-1.11689
217.059,7230.113,4.108174,-1.11688
217.159,7229.871,4.110675,-1.11697
217.259,7230.163,4.113117,-1.11688
217.359,7230.52,4.115618,-1.11683
217.459,7230.955,4.11812,-1.11691
217.559,7231.365,4.120562,-1.11695
217.659,7231.598,4.123063,-1.11693
217.759,7233.236,4.125624,-1.11692
217.859,7233.046,4.128125,-1.11693
217.959,7233.417,4.130567,-1.1169
218.059,7234.414,4.133129,-1.11683
218.159,7234.514,4.13563,-1.11693
218.259,7234.288,4.138132,-1.11686
218.359,7235.596,4.140633,-1.11689
218.459,7236.689,4.143194,-1.11683
218.559,7236.199,4.145636,-1.11681
218.659,7236.69,4.148138,-1.11682
218.759,7237.504,4.150699,-1.11682
218.859,7236.891,4.15314,-1.11679
218.959,7237.828,4.155642,-1.1168
219.059,7238.854,4.158143,-1.11682
219.159,7238.995,4.160644,-1.11681
219.259,7238.879,4.163086,-1.11688
219.359,7239.655,4.165648,-1.11683
219.459,7239.939,4.168089,-1.11682
219.559,7239.921,4.170531,-1.11689
219.659,7240.772,4.173093,-1.11683
219.759,7241.694,4.175594,-1.11683
219.859,7241.2,4.178036,-1.11687
219.959,7242.075,4.180597,-1.11693
220.059,7242.843,4.183158,-1.11684
220.159,7242.736,4.1856,-1.11678
220.259,7243.353,4.188101,-1.11682
220.359,7244.256,4.190662,-1.11675
220.459,7244.75,4.193104,-1.11676
220.559,7244.504,4.195606,-1.11669
220.659,7244.988,4.198167,-1.11676
220.759,7245.71,4.200669,-1.11676
220.859,7245.376,4.20311,-1.11689
220.959,7246.141,4.205671,-1.11677
221.059,7246.702,4.208172,-1.11681
221.159,7246.809,4.210614,-1.11676
221.259,7247.314,4.213056,-1.1168
221.359,7248.048,4.215617,-1.1167
221.459,7248.025,4.218059,-1.11678
221.559,7249.014,4.220561,-1.11678
221.659,7249.886,4.223122,-1.11675
221.759,7249.768,4.225623,-1.11676
221.859,7249.854,4.228124,-1.11677
221.959,7250.897,4.230626,-1.11671
222.059,7250.822,4.233127,-1.11674
222.159,7251.066,4.235569,-1.11671
222.259,7252.31,4.238131,-1.11672
222.359,7253.147,4.240632,-1.11667
222.459,7252.597,4.243134,-1.11671
222.559,7253.209,4.245635,-1.11669
222.659,7253.915,4.248196,-1.11672
222.759,7253.623,4.250638,-1.11669
222.859,7253.893,4.253139,-1.11665
222.959,7255.155,4.25564,-1.11668
223.059,7254.946,4.258142,-1.11675
223.159,7255.302,4.260584,-1.11668
223.259,7255.963,4.263085,-1.1167
223.359,7256.49,4.265587,-1.1167
223.459,7256.476,4.268029,-1.11663
223.559,7256.833,4.27059,-1.11663
223.659,7257.765,4.273091,-1.11661
223.759,7257.572,4.275533,-1.11659
223.859,7258.586,4.278035,-1.11663
223.959,7259.407,4.280596,-1.11655
224.059,7259.264,4.283038,-1.11663
224.159,7259.591,4.285539,-1.1166
224.259,7261.19,4.28816,-1.11663
224.359,7260.759,4.290661,-1.11663
224.459,7260.503,4.293103,-1.11658
224.559,7261.767,4.295664,-1.11664
224.659,7261.395,4.298106,-1.11657
224.759,7262.107,4.300608,-1.11657
224.859,7262.715,4.303109,-1.11658
224.959,7263.593,4.30567,-1.1166
225.059,7263.412,4.308111,-1.1166
225.159,7264.007,4.310613,-1.11656
225.259,7264.298,4.313115,-1.11661
225.359,7263.693,4.315556,-1.1166
225.459,7264.516,4.318058,-1.1166
225.559,7266.128,4.320619,-1.11665
225.659,7266.124,4.323061,-1.11663
225.759,7266.463,4.325563,-1.11658
225.859,7267.634,4.328124,-1.11659
225.959,7268.043,4.330625,-1.11659
226.059,7267.288,4.333067,-1.11655
226.159,7268.344,4.335628,-1.11663
226.259,7269.149,4.338189,-1.11666
226.359,7269.375,4.340631,-1.11656
226.459,7269.414,4.343132,-1.11653
226.559,7270.328,4.345693,-1.11653
226.659,7270.109,4.348135,-1.11657
226.759,7270.446,4.350637,-1.11655
226.859,7271.206,4.353138,-1.11653
226.959,7270.935,4.35564,-1.11652
227.059,7271.038,4.358081,-1.11656
227.159,7271.447,4.360583,-1.11655
227.259,7272.266,4.363084,-1.11665
227.359,7272.001,4.365526,-1.11653
227.459,7273.082,4.368028,-1.11661
227.559,7274.487,4.370589,-1.11653
227.659,7274.113,4.373031,-1.11654
227.759,7274.644,4.375532,-1.11656
227.859,7275.439,4.378093,-1.11657
227.959,7275.332,4.380595,-1.11648
228.059,7275.578,4.383096,-1.11648
228.159,7276.274,4.385657,-1.11646
228.259,7277.025,4.388159,-1.11658
228.359,7276.782,4.390601,-1.11652
228.459,7277.876,4.393161,-1.11645
228.559,7277.801,4.395663,-1.11654
228.659,7277.667,4.398105,-1.11647
228.759,7278.507,4.400606,-1.1165
228.859,7278.762,4.403167,-1.11652
228.959,7278.623,4.405609,-1.1165
229.059,7279.97,4.40811,-1.11647
229.159,7280.394,4.410612,-1.11643
229.259,7280.583,4.413054,-1.11653
229.359,7281.293,4.415555,-1.11652
229.459,7281.916,4.418117,-1.11643
229.559,7282.472,4.420558,-1.11639
229.659,7282.772,4.42306,-1.11643
229.759,7282.858,4.425621,-1.11644
229.859,7283.251,4.428123,-1.11645
229.959,7283.602,4.430624,-1.11647
230.059,7284.932,4.433126,-1.11652
230.159,7285.518,4.435686,-1.11647
230.259,7285.252,4.438128,-1.11651
230.359,7285.591,4.44063,-1.11651
230.459,7285.904,4.443191,-1.11649
230.559,7285.514,4.445632,-1.11645
230.659,7286.037,4.448134,-1.11651
230.759,7287.464,4.450695,-1.11648
230.859,7287.29,4.453137,-1.11638
230.959,7287.225,4.455579,-1.11647
231.059,7288.014,4.458081,-1.11645
231.159,7288.383,4.460582,-1.11642
231.259,7288.08,4.463024,-1.11642
231.359,7288.848,4.465525,-1.11647
231.459,7290.066,4.468086,-1.11643
231.559,7289.723,4.470588,-1.11642
231.659,7290.31,4.473089,-1.11643
231.759,7291.603,4.475591,-1.11645
231.859,7290.947,4.478033,-1.11643
231.959,7291.71,4.480534,-1.11637
232.059,7292.268,4.483155,-1.11644
232.159,7292.813,4.485596,-1.11648
232.259,7293.217,4.488098,-1.11642
232.359,7293.687,4.490659,-1.11644
232.459,7294.042,4.49316,-1.11636
232.559,7294.081,4.495602,-1.11635
232.659,7294.907,4.498163,-1.11644
232.759,7295.812,4.500665,-1.11641
232.859,7295.278,4.503107,-1.11641
232.959,7295.739,4.505608,-1.11636
233.059,7296.605,4.50811,-1.11636
233.159,7296.495,4.510611,-1.11634
233.259,7296.651,4.513053,-1.11633
233.359,7297.389,4.515614,-1.11636
233.459,7297.556,4.518115,-1.11636
233.559,7297.704,4.520557,-1.11638
233.659,7299.325,4.523118,-1.11636
233.759,7299.524,4.52562,-1.11644
233.859,7299.438,4.528062,-1.11637
233.959,7300.215,4.530623,-1.11633
234.059,7300.551,4.533184,-1.11633
234.159,7300.637,4.535626,-1.11629
234.259,7300.534,4.538186,-1.11635
234.359,7301.392,4.540688,-1.11637
234.459,7301.315,4.54313,-1.11634
234.559,7301.766,4.545631,-1.1163
234.659,7302.956,4.548133,-1.11638
234.759,7303.288,4.550634,-1.11627
234.859,7302.987,4.553076,-1.11634
234.959,7303.624,4.555578,-1.11632
235.059,7303.891,4.558079,-1.11638
235.159,7303.589,4.560521,-1.11632
235.259,7304.516,4.563022,-1.11625
235.359,7305.839,4.565584,-1.11636
235.459,7305.855,4.568025,-1.1163
235.559,7305.92,4.570527,-1.11631
235.659,7307.205,4.573088,-1.11633
235.759,7307.108,4.57559,-1.11627
235.859,7307.151,4.578091,-1.11638
235.959,7308.245,4.580652,-1.11632
236.059,7308.37,4.583153,-1.11632
236.159,7308.467,4.585595,-1.1163
236.259,7309.777,4.588156,-1.1163
236.359,7309.663,4.590658,-1.11626
236.459,7309.802,4.593099,-1.11627
236.559,7310.199,4.595661,-1.11626
236.659,7310.846,4.598162,-1.11623
236.759,7310.982,4.600604,-1.11627
236.859,7311.266,4.603106,-1.1162
236.959,7311.63,4.605667,-1.11636
237.059,7312.042,4.608109,-1.11624
237.159,7312.391,4.610551,-1.1163
237.259,7313.615,4.613112,-1.11624
237.359,7313.911,4.615613,-1.11631
237.459,7313.982,4.618055,-1.11622
237.559,7314.519,4.620616,-1.11617
237.659,7314.845,4.623117,-1.11615
237.759,7314.512,4.625619,-1.11622
237.859,7315.261,4.62812,-1.11626
237.959,7316.259,4.630681,-1.11628
238.059,7316.248,4.633123,-1.1162
238.159,7316.71,4.635625,-1.11624
238.259,7317.101,4.638186,-1.1162
238.359,7317.137,4.640627,-1.1162
238.459,7317.185,4.643069,-1.11618
238.559,7317.683,4.64563,-1.11623
238.659,7318.104,4.648132,-1.11622
238.759,7317.743,4.650574,-1.11617
238.859,7319.244,4.653075,-1.11617
238.959,7319.325,4.655577,-1.11618
239.059,7319.267,4.658019,-1.11619
239.159,7319.864,4.66052,-1.11621
239.259,7321.001,4.663081,-1.11621
239.359,7320.528,4.665523,-1.11623
239.459,7321.472,4.668084,-1.11618
239.559,7321.918,4.670645,-1.11616
239.659,7321.836,4.673087,-1.11617
239.759,7322.814,4.675589,-1.11624
239.859,7323.842,4.678149,-1.11613
239.959,7323.639,4.680651,-1.11618
240.059,7323.547,4.683093,-1.11623
240.159,7324.53,4.685654,-1.11615
240.259,7324.922,4.688155,-1.11615
240.359,7324.711,4.690597,-1.11607
240.459,7325.379,4.693158,-1.11621
240.559,7325.86,4.69566,-1.11612
240.659,7325.665,4.698101,-1.11614
240.759,7326.149,4.700603,-1.11615
240.859,7326.921,4.703104,-1.1161
240.959,7326.833,4.705546,-1.11612
241.059,7327.533,4.708048,-1.11619
241.159,7328.733,4.710609,-1.11618
241.259,7329.004,4.713111,-1.11613
241.359,7328.843,4.715612,-1.11616
241.459,7329.825,4.718113,-1.11603
241.559,7330.428,4.720615,-1.11615
241.659,7330.367,4.723057,-1.11613
241.759,7330.541,4.725617,-1.11622
241.859,7331.745,4.728119,-1.1161
241.959,7331.676,4.73062,-1.11615
242.059,7331.825,4.733122,-1.11612
242.159,7332.041,4.735683,-1.11616
242.259,7331.831,4.738125,-1.11614
242.359,7332.368,4.740627,-1.11612
242.459,7333.179,4.743128,-1.1162
242.559,7333.037,4.74557,-1.1161
242.659,7333.989,4.748011,-1.11619
242.759,7334.305,4.750573,-1.11614
242.859,7334.719,4.753074,-1.11613
242.959,7334.531,4.755516,-1.11609
243.059,7335.138,4.758077,-1.1162
243.159,7336.009,4.760579,-1.11608
243.259,7335.761,4.763021,-1.11615
243.359,7336.238,4.765522,-1.11608
243.459,7336.994,4.768083,-1.1161
243.559,7337.783,4.770525,-1.11613
243.659,7338.642,4.773026,-1.11613
243.759,7338.929,4.775647,-1.1161
243.859,7338.899,4.778148,-1.11602
243.959,7338.796,4.78059,-1.11611
244.059,7339.215,4.783151,-1.11608
244.159,7340.103,4.785653,-1.11608
244.259,7340.201,4.788095,-1.11609
244.359,7340.766,4.790596,-1.11607
244.459,7341.474,4.793157,-1.11603
244.559,7341.689,4.795599,-1.11606
244.659,7341.422,4.7981,-1.11606
244.759,7341.94,4.800602,-1.11615
244.859,7342.264,4.803103,-1.11611
244.959,7342.069,4.805545,-1.11612
245.059,7343.396,4.808106,-1.11605
245.159,7344.038,4.810608,-1.1161
245.259,7343.885,4.81305,-1.11609
245.359,7344.906,4.815611,-1.11608
245.459,7345.396,4.818113,-1.11603
245.559,7344.182,4.820554,-1.11605
245.659,7345.671,4.823115,-1.11607
245.759,7345.974,4.825676,-1.11608
245.859,7346.178,4.828118,-1.11608
245.959,7346.391,4.830619,-1.11603
246.059,7347.396,4.833121,-1.11601
246.159,7347.233,4.835622,-1.11602
246.259,7347.396,4.838064,-1.11603
246.359,7348.417,4.840625,-1.11601
246.459,7348.392,4.843127,-1.116
246.559,7347.904,4.845568,-1.11599
246.659,7349.012,4.84807,-1.11599
246.759,7349.304,4.850572,-1.11607
246.859,7349.49,4.853013,-1.11593
246.959,7350.366,4.855515,-1.11606
247.059,7351.134,4.858076,-1.11601
247.159,7351.063,4.860518,-1.11603
247.259,7351.403,4.86302,-1.11602
247.359,7352.224,4.865581,-1.11599
247.459,7351.687,4.868082,-1.116
247.559,7351.535,4.870583,-1.11594
247.659,7353.393,4.873144,-1.11592
247.759,7354.167,4.875646,-1.11598
247.859,7353.789,4.878087,-1.11598
247.959,7354.171,4.880649,-1.11595
248.059,7354.988,4.88315,-1.11603
248.159,7354.476,4.885592,-1.11593
248.259,7354.934,4.888094,-1.116
248.359,7355.759,4.890655,-1.11588
248.459,7355.491,4.893097,-1.11595
248.559,7355.826,4.895598,-1.11597
248.659,7357.004,4.898099,-1.116
248.759,7356.755,4.900541,-1.11594
248.859,7357.047,4.903043,-1.11592
248.959,7358.207,4.905604,-1.11592
249.059,7358.65,4.908105,-1.11598
249.159,7358.679,4.910547,-1.11594
249.259,7359.253,4.913108,-1.11601
249.359,7359.498,4.915609,-1.11592
249.459,7359.776,4.918051,-1.11597
249.559,7359.98,4.920613,-1.116
249.659,7361.318,4.923173,-1.11594
249.759,7361.175,4.925615,-1.11603
249.859,7361.109,4.928117,-1.11597
249.959,7361.78,4.930618,-1.1159
250.059,7361.602,4.93312,-1.11588
250.159,7361.493,4.935562,-1.1159
250.259,7362.537,4.938123,-1.11588
250.359,7362.858,4.940624,-1.11583
250.459,7362.972,4.943066,-1.1159
250.559,7363.681,4.945568,-1.11584
250.659,7364.015,4.948069,-1.11586
250.759,7363.751,4.950511,-1.11587
250.859,7364.492,4.953012,-1.11591
250.959,7364.976,4.955573,-1.11579
251.059,7365.267,4.958075,-1.11578
251.159,7365.513,4.960577,-1.1159
251.259,7366.653,4.963078,-1.11587
251.359,7366.45,4.965579,-1.11589
251.459,7366.672,4.968021,-1.11582
251.559,7368.007,4.970582,-1.11585
251.659,7368.115,4.973143,-1.11587
251.759,7367.772,4.975585,-1.11576
251.859,7368.754,4.978146,-1.11589
251.959,7368.904,4.980707,-1.11587
252.059,7368.829,4.983089,-1.11588
252.159,7369.467,4.985651,-1.11593
252.259,7370.312,4.988152,-1.11584
252.359,7370.177,4.990594,-1.1159
252.459,7370.553,4.993096,-1.11589
252.559,7371.386,4.995597,-1.11585
252.659,7371.175,4.998099,-1.11593
252.759,7370.787,5.00054,-1.11589
252.859,7371.924,5.003101,-1.1159
252.959,7372.181,5.005603,-1.11587
253.059,7372.656,5.008045,-1.11582
253.159,7373.521,5.010605,-1.11587
253.259,7373.621,5.013107,-1.11585
253.359,7373.376,5.015549,-1.11589
253.459,7374.259,5.01811,-1.11587
253.559,7375.037,5.020671,-1.11593
253.659,7374.515,5.023113,-1.11586
253.759,7374.731,5.025614,-1.11581
253.859,7375.746,5.028175,-1.11577
253.959,7375.856,5.030617,-1.11572
254.059,7375.825,5.033059,-1.11575
254.159,7376.462,5.03562,-1.1158
254.259,7376.586,5.038122,-1.11586
254.359,7376.532,5.040564,-1.11583
254.459,7377.33,5.043065,-1.11577
254.559,7377.675,5.045567,-1.1158
254.659,7377.108,5.048009,-1.11581
254.759,7378.598,5.05051,-1.11577
254.859,7379.557,5.053071,-1.11578
254.959,7379.473,5.055513,-1.1158
255.059,7379.959,5.058014,-1.11579
255.159,7380.951,5.060575,-1.11576
255.259,7380.616,5.063077,-1.11581
255.359,7381.013,5.065518,-1.11577
255.459,7381.719,5.068139,-1.11576
255.559,7381.931,5.070641,-1.11579
255.659,7382.134,5.073083,-1.11579
255.759,7382.581,5.075644,-1.1158
255.859,7383.194,5.078145,-1.11585
255.959,7382.997,5.080587,-1.11581
256.059,7383.71,5.083088,-1.11575
256.159,7384.243,5.085649,-1.11575
256.259,7383.974,5.088091,-1.11577
256.359,7383.67,5.090593,-1.11579
256.459,7384.264,5.093094,-1.11577
256.559,7384.98,5.095536,-1.11572
256.659,7385.576,5.098038,-1.11571
256.759,7386.1,5.100539,-1.11567
256.859,7386.759,5.1031,-1.11573
256.959,7386.687,5.105542,-1.11572
257.059,7386.941,5.108103,-1.11565
257.159,7387.288,5.110604,-1.11566
257.259,7387.002,5.113046,-1.11576
257.359,7387.945,5.115548,-1.1157
257.459,7389.123,5.118109,-1.1157
257.559,7388.641,5.12061,-1.11575
257.659,7389.541,5.123052,-1.11573
257.759,7390.249,5.125613,-1.11567
257.859,7389.688,5.128114,-1.11576
257.959,7389.654,5.130556,-1.11574
258.059,7390.545,5.133118,-1.11569
258.159,7390.846,5.135619,-1.1157
258.259,7390.846,5.138061,-1.11574
258.359,7391.517,5.140563,-1.11576
258.459,7392.343,5.143064,-1.11568
258.559,7392.162,5.145506,-1.11571
258.659,7392.471,5.148008,-1.11571
258.759,7393.234,5.150569,-1.11572
258.859,7393.208,5.153011,-1.11577
258.959,7393.666,5.155511,-1.11575
259.059,7394.172,5.158132,-1.11572
259.159,7394.025,5.160574,-1.11572
259.259,7395.012,5.163075,-1.11571
259.359,7395.359,5.165577,-1.11566
259.459,7395.976,5.168138,-1.11568
259.559,7395.916,5.17058,-1.11562
259.659,7396.608,5.173141,-1.11565
259.759,7396.624,5.175643,-1.11566
259.859,7397.08,5.178085,-1.11565
259.959,7396.943,5.180645,-1.11573
260.059,7397.904,5.183147,-1.11566
260.159,7397.748,5.185648,-1.11563
260.259,7398.188,5.18809,-1.11557
260.359,7398.54,5.190592,-1.11558
260.459,7398.741,5.193093,-1.11556
260.559,7398.652,5.195535,-1.11565
260.659,7400.016,5.198096,-1.11561
260.759,7400.04,5.200597,-1.11562
260.859,7399.754,5.203099,-1.11564
260.959,7400.224,5.2056,-1.11556
261.059,7401.016,5.208102,-1.11568
261.159,7400.872,5.210544,-1.11561
261.259,7401.799,5.213045,-1.11562
261.359,7402.406,5.215606,-1.11565
261.459,7402.097,5.218108,-1.11561
261.559,7401.987,5.220609,-1.11559
261.659,7403.191,5.22317,-1.11572
261.759,7402.983,5.225612,-1.11562
261.859,7402.825,5.228114,-1.11559
261.959,7403.205,5.230615,-1.11555
262.059,7403.406,5.233116,-1.11569
262.159,7404.146,5.235558,-1.11567
262.259,7404.471,5.23806,-1.11567
262.359,7404.791,5.240561,-1.11569
262.459,7405.153,5.243003,-1.11563
262.559,7405.015,5.245564,-1.11566
262.659,7405.976,5.248066,-1.11551
262.759,7405.973,5.250567,-1.11556
262.859,7406.862,5.253009,-1.11563
262.959,7407.219,5.25557,-1.11561
263.059,7407.336,5.258071,-1.11558
263.159,7407.687,5.260513,-1.1156
263.259,7409.139,5.263134,-1.11563
263.359,7409.291,5.265635,-1.1156
263.459,7408.591,5.268077,-1.11563
263.559,7409.116,5.270639,-1.11563
263.659,7410.097,5.27314,-1.11566
263.759,7409.859,5.275582,-1.11558
263.859,7410.096,5.278083,-1.11562
263.959,7411.387,5.280645,-1.11565
264.059,7411.147,5.283086,-1.11554
264.159,7411.373,5.285588,-1.11567
264.259,7411.888,5.288089,-1.1155
264.359,7411.515,5.29059,-1.11557
264.459,7411.539,5.293033,-1.11558
264.559,7412.282,5.295593,-1.11556
264.659,7412.553,5.298095,-1.11553
264.759,7412.729,5.300537,-1.11559
264.859,7413.873,5.303098,-1.11557
264.959,7414.372,5.305599,-1.11557
265.059,7413.86,5.308041,-1.11552
265.159,7414.249,5.310602,-1.11553
265.259,7414.753,5.313163,-1.11553
265.359,7414.815,5.315605,-1.11549
265.459,7414.85,5.318107,-1.11552
265.559,7415.728,5.320668,-1.11556
265.659,7416.216,5.32311,-1.11556
265.759,7416.205,5.325611,-1.11551
265.859,7416.912,5.328113,-1.11548
265.959,7417.019,5.330614,-1.11554
266.059,7416.119,5.333056,-1.11548
266.159,7416.878,5.335616,-1.1155
266.259,7417.112,5.338118,-1.11554
266.359,7417.447,5.34056,-1.11549
266.459,7418.403,5.343061,-1.11548
266.559,7419.095,5.345623,-1.11559
266.659,7419.234,5.348064,-1.11555
266.759,7419.5,5.350566,-1.11566
266.859,7420.135,5.353127,-1.11556
266.959,7420.081,5.355569,-1.11552
267.059,7420.52,5.358071,-1.11559
267.159,7420.71,5.360631,-1.11551
267.259,7421.443,5.363133,-1.11561
267.359,7421.153,5.365634,-1.1155
267.459,7422.089,5.368136,-1.11552
267.559,7422.705,5.370637,-1.11554
267.659,7422.263,5.373079,-1.11553
267.759,7422.295,5.375581,-1.11555
267.859,7423.037,5.378201,-1.11542
267.959,7422.764,5.380643,-1.1155
268.059,7422.65,5.383085,-1.11548
268.159,7423.958,5.385586,-1.11551
268.259,7423.802,5.388088,-1.11551
268.359,7424.482,5.39053,-1.11549
268.459,7424.546,5.393031,-1.11546
268.559,7425.381,5.395592,-1.1155
268.659,7424.973,5.398034,-1.11546
268.759,7425.046,5.400536,-1.11546
268.859,7425.986,5.403097,-1.11547
268.959,7425.956,5.405539,-1.11542
269.059,7426.651,5.4081,-1.11554
269.159,7427.396,5.410601,-1.11547
269.259,7427.382,5.413102,-1.11545
269.359,7427.397,5.415604,-1.11546
269.459,7428.311,5.418106,-1.11547
269.559,7428.595,5.420607,-1.11557
269.659,7427.571,5.423109,-1.11549
269.759,7428.715,5.42561,-1.11552
269.859,7429.392,5.428112,-1.11549
269.959,7428.967,5.430554,-1.11541
270.059,7429.783,5.433055,-1.11542
270.159,7430.663,5.435556,-1.11548
270.259,7430.332,5.437998,-1.1155
270.359,7431.014,5.440499,-1.11542
270.459,7431.722,5.44306,-1.11545
270.559,7431.387,5.445562,-1.11542
270.659,7431.575,5.448063,-1.11549
270.759,7432.763,5.450625,-1.11543
270.859,7432.648,5.453066,-1.11548
270.959,7432.436,5.455568,-1.11545
271.059,7434.025,5.458129,-1.11542
271.159,7434.153,5.460631,-1.11544
271.259,7433.859,5.463072,-1.11536
271.359,7434.381,5.465633,-1.1154
271.459,7434.621,5.468194,-1.1154
271.559,7434.738,5.470636,-1.11538
271.659,7434.855,5.473138,-1.11545
271.759,7435.468,5.475639,-1.1154
271.859,7435.603,5.47814,-1.11543
271.959,7435.58,5.480582,-1.11548
272.059,7436.666,5.483084,-1.1154
272.159,7436.465,5.485585,-1.11538
272.259,7436.105,5.488027,-1.11548
272.359,7436.726,5.490588,-1.1154
272.459,7436.924,5.49309,-1.11545
272.559,7437.26,5.495591,-1.11539
272.659,7438.018,5.498093,-1.11532
272.759,7438.553,5.500594,-1.11542
272.859,7438.244,5.503036,-1.11537
272.959,7439.041,5.505597,-1.11546
273.059,7439.987,5.508158,-1.11534
273.159,7439.445,5.51066,-1.1154
273.259,7439.387,5.513101,-1.1154
273.359,7439.534,5.515662,-1.11538
273.459,7440.062,5.518164,-1.11534
273.559,7440.143,5.520606,-1.11539
273.659,7441.206,5.523107,-1.11537
273.759,7441.026,5.525609,-1.11536
273.859,7441.267,5.52811,-1.11541
273.959,7441.893,5.530612,-1.11539
274.059,7442.115,5.533113,-1.11534
274.159,7441.957,5.535555,-1.11534
274.259,7442.54,5.538057,-1.1154
274.359,7443.281,5.540558,-1.11537
274.459,7443.462,5.543059,-1.11532
274.559,7443.689,5.545561,-1.11535
274.659,7445.119,5.548122,-1.11526
274.759,7444.893,5.550564,-1.11535
274.859,7444.308,5.553065,-1.11529
274.959,7445.777,5.555626,-1.11535
275.059,7445.626,5.558188,-1.11536
275.159,7445.97,5.56063,-1.11533
275.259,7446.06,5.563131,-1.11539
275.359,7446.584,5.565691,-1.1153
275.459,7446.327,5.568134,-1.1153
275.559,7446.662,5.570635,-1.11526
275.659,7447.18,5.573136,-1.11533
275.759,7447.53,5.575638,-1.11542
275.859,7447.698,5.57808,-1.11534
275.959,7447.484,5.580641,-1.11529
276.059,7447.812,5.583083,-1.11534
276.159,7448.081,5.585525,-1.11524
276.259,7449.107,5.588086,-1.11528
276.359,7449.667,5.590587,-1.11531
276.459,7449.605,5.593029,-1.11528
276.559,7449.875,5.59559,-1.11529
276.659,7450.518,5.598092,-1.11521
276.759,7450.167,5.600593,-1.11528
276.859,7450.648,5.603095,-1.11521
276.959,7451.289,5.605656,-1.1153
277.059,7451.266,5.608157,-1.11521
277.159,7451.592,5.610599,-1.11528
277.259,7452.146,5.61316,-1.11535
277.359,7452.084,5.615602,-1.11532
277.459,7451.895,5.618044,-1.11532
277.559,7452.177,5.620604,-1.11531
277.659,7453.102,5.623166,-1.11525
277.759,7452.949,5.625607,-1.11523
277.859,7453.268,5.628049,-1.11525
277.959,7454.05,5.630551,-1.11522
278.059,7454.119,5.633052,-1.11525
278.159,7454.377,5.635494,-1.11528
278.259,7455.234,5.638056,-1.11538
278.359,7454.9,5.640557,-1.11522
278.459,7454.972,5.643058,-1.11524
278.559,7455.767,5.645619,-1.11524
278.659,7456.215,5.648121,-1.11519
278.759,7455.914,5.650563,-1.11527
278.859,7456.718,5.653124,-1.11523
278.959,7457.456,5.655625,-1.11526
279.059,7457.486,5.658127,-1.1153
279.159,7457.746,5.660628,-1.11525
279.259,7457.787,5.66313,-1.11524
279.359,7457.907,5.665631,-1.11534
279.459,7457.875,5.668132,-1.11524
279.559,7458.676,5.670693,-1.11525
279.659,7458.813,5.673135,-1.11523
279.759,7458.759,5.675577,-1.11525
279.859,7459.255,5.678079,-1.11521
279.959,7459.503,5.680521,-1.11522
280.059,7459.726,5.683022,-1.11523
280.159,7459.832,5.685524,-1.11522
280.259,7460.581,5.688085,-1.1152
280.359,7460.28,5.690586,-1.11515
280.459,7461.201,5.693087,-1.11513
280.559,7461.691,5.695589,-1.11524
280.659,7461.439,5.698031,-1.11523
280.759,7461.443,5.700532,-1.11512
280.859,7462.284,5.703093,-1.11521
280.959,7463.129,5.705595,-1.11523
281.059,7462.554,5.708097,-1.11517
281.159,7463.467,5.710657,-1.11523
281.259,7462.578,5.713159,-1.11524
281.359,7462.945,5.715601,-1.11522
281.459,7463.688,5.718102,-1.11534
281.559,7464.208,5.720603,-1.11524
281.659,7463.869,5.723045,-1.11524
281.759,7463.908,5.725547,-1.11524
281.859,7464.511,5.728048,-1.11516
281.959,7464.614,5.73055,-1.11517
282.059,7464.622,5.733051,-1.11519
282.159,7465.546,5.735612,-1.11516
282.259,7465.775,5.738054,-1.1152
282.359,7466.19,5.740556,-1.11527
282.459,7467.056,5.743057,-1.11516
282.559,7467.348,5.745559,-1.11518
282.659,7467.445,5.74806,-1.11523
282.759,7467.688,5.750621,-1.11517
282.859,7468.298,5.753123,-1.11519
282.959,7468.256,5.755624,-1.11512
283.059,7468.183,5.758125,-1.11517
283.159,7469.036,5.760627,-1.11517
283.259,7468.715,5.763128,-1.11514
283.359,7469.105,5.76557,-1.11511
283.459,7469.711,5.768131,-1.1152
283.559,7469.374,5.770633,-1.11519
283.659,7469.805,5.773074,-1.11523
283.759,7470.006,5.775636,-1.11511
283.859,7469.824,5.778078,-1.11515
283.959,7469.746,5.780519,-1.11518
284.059,7470.705,5.783021,-1.11513
284.159,7471.399,5.785582,-1.11513
284.259,7471.127,5.788024,-1.11518
284.359,7471.708,5.790585,-1.11512
284.459,7472.45,5.793087,-1.11511
284.559,7471.703,5.795588,-1.11514
284.659,7472.042,5.798089,-1.11509
284.759,7472.628,5.80065,-1.11509
284.859,7472.897,5.803152,-1.11509
284.959,7472.704,5.805594,-1.1151
285.059,7473.589,5.808155,-1.1151
285.159,7473.44,5.810656,-1.11516
285.259,7473.831,5.813098,-1.11506
285.359,7474.549,5.8156,-1.11514
285.459,7474.701,5.818161,-1.11513
285.559,7474.165,5.820603,-1.11507
285.659,7474.267,5.823104,-1.11515
285.759,7475.322,5.825605,-1.1151
285.859,7475.085,5.828047,-1.11513
285.959,7475.728,5.830549,-1.1151
286.059,7476.941,5.83305,-1.1151
286.159,7476.721,5.835552,-1.11511
